hero,ability_name,ability_icon,ability_description,source_url,counter,Weaknesses,Counters (prefered Heros)
Magneto,Iron Bulwark,https://r.res.easebar.com/pic/20241120/02e7eb06-6242-43ba-bd8d-3ae7e124f774.png,Conjure an iron shield around himself. Damage taken will transform into rings on Magneto's back,https://www.marvelrivals.com/20241123/41360_1195655.html,,,
Magneto,Mag-Cannon,https://r.res.easebar.com/pic/20241120/fa0cf0a3-32cc-4104-8c74-4fe98a7b8628.png,"Convert the iron rings on Magneto's back into a Mag-Cannon and launch a metallic mass forward. Higher stacks of rings increase damage, and full stacks knock back enemies",https://www.marvelrivals.com/20241123/41360_1195655.html,"Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, The Thing - Unyielding Will, Peni Parker - Cyber-Web Snare,",,
Magneto,Magnetic Descent,https://r.res.easebar.com/pic/20241120/d59de34f-22d9-459b-9469-8a2bb8ce714c.png,Hold Space to fall slowly,https://www.marvelrivals.com/20241123/41360_1195655.html,"The Thing - Stone Haymaker, The Thing - Embattled Leap, Black Cat - Mento-Fish, Invisible Woman - Psionic Vortex, Invisible Woman - Force Physics, Mister Fantastic - Distended Grip, Squirrel Girl - Squirrel Blockade, Black Widow - Red Room Rifle, Iron Fist - Yat Jee Chung Kuen, Hawkeye - Crescent Slash, Hawkeye - Hypersonic Arrow, Scarlet Witch - Chaos Control, Winter Soldier - Trooper's Fist, Winter Soldier - Tainted Voltage, Winter Soldier - Bionic Hook, Spider-man - Get Over Here!, Hela - Nightsword Thorn,Storm - Omega Hurricane, Storm - Goddess Boost, Hulk - Incredible Leap, Jeff the Land Shark - Aqua Burst, The Punisher - Adjudication, Luna Snow - Light & Dark Ice, Adam Warlock - Quantum Magic, Peni Parker - Cyber-Web Snare, Thor - Lightning Realm, Thor - Storm Surge,",,
Magneto,ROYAL BLADE,https://r.res.easebar.com/pic/20251115/76aaa2b5-ba1a-44b7-a584-82b904800075.png,"Gambit charges Magneto's greatsword with kinetic energy. When Magneto activates this ability, Iron Volley is replaced with Ace Greatsword, which detonates upon striking enemies. The explosion leaves residual kinetic energy within the target, inflicting secondary damage after a brief delay",https://www.marvelrivals.com/20241123/41360_1195655.html,,,
Venom,Dark Predation,https://r.res.easebar.com/pic/20241120/bc30fb5a-7d0a-4acb-9cc7-68d9ce23471f.png,Unleash tentacles forward to attack enemies,https://www.marvelrivals.com/20241123/41360_1195654.html,"Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, Deadpool - Skill Issue - UPGRADED, Deadpool - SKILL ISSUE, Deadpool - The Ban Hammer, Deadpool - THE BAN HAMMER - UPGRADED, Deadpool - Pwnage Pound, Deadpool - Pwnage Pound - Upgraded,",,
Venom,Feast of the Abyss,https://r.res.easebar.com/pic/20241120/8d6946a4-fdcd-4260-a36b-4d6367c22910.png,"Burrow underground for free movement. After a duration or by left-clicking, devour enemies above to deal damage based on the enemy's current health and generate equivalent Bonus Health. Devoured enemies suffer Reduced Healing",https://www.marvelrivals.com/20241123/41360_1195654.html,"Mantis - Soul Resurgence, Luna Snow - Fate of Both Worlds, Blade - Scarlet Shroud, Phoenix - Endsong Inferno, Ultron - Rage of Ultron, Mister Fantastic - Reflexive Rubber, Cloak&Dagger - Eternal Bond, Cloak&Dagger - Dark Teleportation, Iron Fist - Dragon's Defense, Moon Knight - Hand of Khonshu, Namor - Blessing of the Deep, Namor - Horn of Proteus, Scarlet Witch - Reality Erasure, Scarlet Witch - Dark Seal, Scarlet Witch - Mystic Projection, Magik - Stepping Discs, Star-Lord - Stellar Shift, Hulk - HULK SMASH!, Hulk - Indestructible Guard, Magneto - Iron Bullwark, Magneto - Metal Bulwark, Hulk - World Breaker, Jeff the Land Shark - It's Jeff!, The Punisher - Culling Turret?, Adam Warlock - Karmic Revival, Adam Warlock - Regenerative Cocoon, Loki - Regeneration Domain, Loki - Devious Exchange, Peni Parker - Cyber-Web Snare, Peni Parker - Spider-Sweeper, Peni Parker - Bionic Spider-Nest, Peni Parker - Arachno-Mine, Thor - God of Thunder,",,
Venom,Venom Swing,https://r.res.easebar.com/pic/20241120/e3d5d3b0-9605-4bdd-8e7d-5b10a96f6fdc.png,"Launch webbing forward, allowing for a singular swing in the desired direction",https://www.marvelrivals.com/20241123/41360_1195654.html,"Mantis - Spore Slumber, Luna Snow - Ice Arts, Phoenix - Telekinesis Burst, Emma Frost - Carbon Crush, The Thing - Yancy Street Charge, Black Cat - Mento-Fish, Invisible Woman - Force Physics, Mister Fantastic - Distended Grip, Squirrel Girl - Squirrel Blockade, Black Widow - Edge Dancer, Wolverine - Last Stand, Wolverine - Feral Leap, Iron Fist - Yat Jee Chung Kuen, Moon Knight - Ancient Ankh, Winter Soldier - Trooper's Fist, Winter Soldier - Bionic Hook, Hela - Soul Drainer, Peni Parker - Cyber-Web Snare, Thor - Storm Surge, Devil Dinosaur - Savage Predation,",,
Venom,Symbiotic Resilience,https://r.res.easebar.com/pic/20241120/6cbe943b-e6aa-46d3-9c54-bff3d7264fcc.png,"Generate Bonus Health against damage. The lower Venom's Health, the greater the Bonus Health generated",https://www.marvelrivals.com/20241123/41360_1195654.html,"Hulk - Radioactive Lockdown, Phoenix - Endsong Inferno, Peni Parker - Spider-Sweeper, Peni Parker - Cyber-Web Snare,",,
Venom,Frenzied Arrival,https://r.res.easebar.com/pic/20241120/bd5d9e69-ca07-465d-aafa-c7225d6a6f7f.png,"Dash to the target location from a certain height. Upon landing, damage nearby enemies, launching them up toward the landing point",https://www.marvelrivals.com/20241123/41360_1195654.html,Angela - Assassin's Charge,,
Venom,Cellular Corrosion,https://r.res.easebar.com/pic/20241120/67d47ae7-0b50-42ec-98d4-b704e68e8c0d.png,Unleash tentacles to Slow enemies within reach. Enemies unable to break free in time will suffer damage,https://www.marvelrivals.com/20241123/41360_1195654.html,"Magik - Stepping Discs, Iron Fist - Dragon's Defense, Star-Lord - Stellar Shift, Rocket Raccoon - Jetpack Dash, Peni Parker - Cyber-Bond,",,
Venom,Alien Biology,https://r.res.easebar.com/pic/20241120/5ac60cab-09a4-4f2a-8236-75b82ed43c39.png,"Press Space to wall crawl, and while crawling, left-click to sprint",https://www.marvelrivals.com/20241123/41360_1195654.html,"Mantis - Spore Slumber, Luna Snow - Ice Arts, Phoenix - Telekinesis Burst, Emma Frost - Carbon Crush, Emma Frost - Crystal Kick, The Thing - Yancy Street Charge, Invisible Woman - Force Physics, Mister Fantastic - Distended Grip, Mister Fantastic - Flexible Elongation, Squirrel Girl - Squirrel Blockade, Iron Fist - Yat Jee Chung Kuen, Winter Soldier - Trooper's Fist, Winter Soldier - Bionic Hook, Spider-man - Get Over Here!, Hela - Soul Drainer, Storm - Omega Hurricane, Angela - Assassins Charge, Blade - Daywalker Dash, Winter Soldier - Tainted Voltage,Hulk - Incredible Leap,",,
Venom,HEALING TENDRILS,https://r.res.easebar.com/pic/20250531/1ad044d0-1743-4ae9-8a7c-1cd92bef69a1.png,"Venom shares his symbiotes with Jeff and Hela. Jeff's Guardian of the Deep links with nearby allies, providing continuous healing. When the effect ends, it releases a powerful healing burst, converting any excess into Bonus Health. Hela's Hel Tendrils unleash a symbiotic Hel Sphere. Upon hit, it pulls nearby enemies toward the impact point and links them, slowing enemies that try to escape.",https://www.marvelrivals.com/20241123/41360_1195654.html,,,
Groot,Vine Strike,https://r.res.easebar.com/pic/20241120/b1e08b7f-2364-45cb-9ebc-6b73214d8529.png,Launch vines to attack enemies,https://www.marvelrivals.com/20241123/41360_1195653.html,"Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, Iron Fist - Dragon's Defense, Hawkeye - Piercing Arrow,Hawkeye - Ronin Slash, Deadpool - Skill Issue - UPGRADED, Deadpool - SKILL ISSUE, Deadpool - The Ban Hammer, Deadpool - THE BAN HAMMER - UPGRADED, Deadpool - Pwnage Pound, Deadpool - Pwnage Pound - Upgraded, Thor - Storm Surge,",,
Groot,Strangling Prison,https://r.res.easebar.com/pic/20241120/72a68f64-ac6b-4b4d-a6c2-a96d8ba932f2.png,Fire a massive vine cluster that pulls nearby enemies to its center and Imprisons them,https://www.marvelrivals.com/20241123/41360_1195653.html,"Mantis - Soul Resurgence, Luna Snow - Fate of Both Worlds, Mantis - Spore Slumber, Luna Snow - Ice Arts, Blade - Scarlet Shroud, Phoenix - Telekinesis Burst, Ultron - Rage of Ultron, The Thing - Yancy Street Charge, Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, Mister Fantastic - Reflexive Rubber, Black Widow - Edge Dancer, Cloak&Dagger - Eternal Bond, Cloak&Dagger - Dark Teleportation, Psylocke - Dance of the Butterfly, Namor - Blessing of the Deep, Star-Lord - Stellar Shift, Scarlet Witch - Reality Erasure, Scarlet Witch - Mystic Projection, Scarlet Witch - Dark Seal, Magik - Stepping Discs, Iron Fist - Dragon's Defense, Hela - Soul Drainer, Hulk - HULK SMASH!, Hulk - Indestructible Guard, Magneto - Iron Bullwark, Magneto - Metal Bulwark, Hulk - World Breaker, Jeff the Land Shark - It's Jeff!, The Punisher - Culling Turret, The Punisher - Final Judgement, Adam Warlock - Karmic Revival, Adam Warlock - Regenerative Cocoon, Rocket Raccoon - C.Y.A., Rocket Raccoon - B.R.B., Loki - Regeneration Domain, Peni Parker - Spider-Sweeper, Peni Parker - Cyber-Web Snare, Devil Dinosaur - Buddy Barrier,",,
Groot,Thornlash Wall,https://r.res.easebar.com/pic/20241120/22175d18-5214-4a59-a1a2-b20d042ac46c.png,"Target a location and grow a Thornlash Wall. When Awakened, it strikes nearby enemies attacked by Groot and his allies",https://www.marvelrivals.com/20241123/41360_1195653.html,"Phoenix - Endsong Inferno, Ultron - Imperative: Patch, Hawkeye - Blast Arrow, Moon Knight - Hand of Khonshu, Human Torch - Pyro-Prison, Storm - Omega Hurricane, Rocket Raccoon - Bombard Mode,",,
Groot,Ironwood Wall,https://r.res.easebar.com/pic/20241120/6b671ac4-7312-4702-8062-5f3d93cdbcd4.png,"Target a location and grow an Ironwood Wall. When the wall is Awakened, damage dealt by Groot and nearby allies grants Groot Bonus Health. Groot gains Unstoppable while near Ironwood Walls",https://www.marvelrivals.com/20241123/41360_1195653.html,"Phoenix - Endsong Inferno, Ultron - Imperative: Patch, Hawkeye - Blast Arrow, Moon Knight - Hand of Khonshu, Human Torch - Pyro-Prison, Storm - Omega Hurricane, Rocket Raccoon - Bombard Mode,",,
Groot,Spore Bomb,https://r.res.easebar.com/pic/20241120/bba9fe65-f6c7-46de-807c-0ba36c78e505.png,Throw an explosive Spore Bomb that splits into multiple small explosive spores,https://www.marvelrivals.com/20241123/41360_1195653.html,"Deadpool - Skill Issue - UPGRADED, Deadpool - SKILL ISSUE, Deadpool - The Ban Hammer, Deadpool - THE BAN HAMMER - UPGRADED, Deadpool - Pwnage Pound, Deadpool - Pwnage Pound - Upgraded, Peni Parker - Cyber-Web Snare,",,
Groot,Flora Colossus,https://r.res.easebar.com/pic/20241120/9a004657-cc4f-47c9-8f81-a4d3471a03bb.png,"Wooden walls near Groot will Awaken, activating an extra effect. Right-click while building a wooden wall to continue building additional walls",https://www.marvelrivals.com/20241123/41360_1195653.html,,,
Groot,Furious Flora,https://r.res.easebar.com/pic/20241125/32653d8e-2a57-460d-af0a-72f35b84b607.png,"Perform a combo with his arms, and the third strike will slightly Launch Up the hit enemy airborne",https://www.marvelrivals.com/20241123/41360_1195653.html,,,
Groot,Wild Wall,https://r.res.easebar.com/pic/20250808/1c89933e-1908-4b71-80d1-9074582fa726.png,"Mantis enhances Groot's wooden walls and Loki's Rune Stones with life energy. Groot can additionally unleash a Flower Wall, which, when in Flora Colossus state, restores health to random nearby allies and grants them Damage Reduction. Loki's Rune Stones grant allies within Regeneration Domain a Damage Boost",https://www.marvelrivals.com/20241123/41360_1195653.html,"Phoenix - Endsong Inferno, Ultron - Imperative: Patch, Hawkeye - Blast Arrow, Human Torch - Pyro-Prison, Storm - Omega Hurricane, Rocket Raccoon - Bombard Mode,",,
Captain America,Sentinel Strike,https://r.res.easebar.com/pic/20241120/588f99a1-b1e0-4133-a626-35f8e6e4b158.png,Get up close to strike enemies. Landing the second hit enables a shield throw that can ricochet four times,https://www.marvelrivals.com/20241123/41360_1195652.html,,,
Captain America,Freedom Charge,https://r.res.easebar.com/pic/20241120/301a3e56-eeee-47e4-b3b6-08c164b5f780.png,"Shield held high, carve a path forward, granting both himself and allies along the path continuous Bonus Health and Movement Boosts. Allies also gain Ultimate Ability Charge Acceleration. Using Living Legend and Leading Dash while this ability is active can Launch Up enemies",https://www.marvelrivals.com/20241123/41360_1195652.html,"Angela - Assassin's Charge, Blade - Thousand-Fold Slash, Moon Knight - Hand of Khonshu?, Namor - Horn of Proteus, Scarlet Witch - Reality Erasure, Jeff the Land Shark - It's Jeff!, Peni Parker - Spider-Sweeper, Peni Parker - Bionic Spider-Nest, Peni Parker - Arachno-Mine, Peni Parker - Cyber-Web Snare, Thor - Storm Surge,",,
Captain America,Leading Dash,https://r.res.easebar.com/pic/20241120/dfc71932-8e4a-47e1-8eaf-3dffddf51cb4.png,Boost speed and enable Fearless Leap to leap into the air,https://www.marvelrivals.com/20241123/41360_1195652.html,"Emma Frost - Carbon Crush, The Thing - Yancy Street Charge, Black Cat - Mento-Fish, Invisible Woman - Force Physics, Mister Fantastic - Distended Grip, Bblade -Daywalker Dash, Squirrel Girl - Squirrel Blockade, Black Widow - Electro-Plasma Explosion, Black Widow - Edge Dancer, Wolverine - Last Stand, Wolverine - Feral Leap, Iron Fist - Yat Jee Chung Kuen, Winter Soldier - Trooper's Fist, Winter Soldier - Bionic Hook, Winter Soldier - Tainted Voltage, Human Torch - Pyro-Prison, Spider-man - Get Over Here!, Hela - Soul Drainer, Storm - Omega Hurricane, Storm - Goddess Boost, Hulk - Incredible Leap, Peni Parker - Cyber-Web Snare,","Stopping Cap's movements is the best way to deal with him, you probably won't kill him by yourself but he will be trying to retreat if you delay what he was planning to do.",
Captain America,Vibranium Energy Saw,https://r.res.easebar.com/pic/20241120/ba7fc0c4-f0c7-4ce7-a792-63374163cc22.png,Hurl the energy-charged shield to strike enemies in a path,https://www.marvelrivals.com/20241123/41360_1195652.html,,,
Captain America,Liberty Rush,https://r.res.easebar.com/pic/20241120/63eef162-7c33-46a8-8f48-aa74b29f910a.png,Raise the shield and charge forward,https://www.marvelrivals.com/20241123/41360_1195652.html,"Phoenix - Endsong Inferno, Ultron - Imperative: Patch,",,
Captain America,Super-Soldier Slam,https://r.res.easebar.com/pic/20241120/0261fd68-7164-4852-a86a-a5d02f914b2a.png,"Slam down from the sky onto the targeted area, Launching Up enemies",https://www.marvelrivals.com/20241123/41360_1195652.html,Angela - Assassin's Charge,,
Captain America,Living Legend,https://r.res.easebar.com/pic/20241120/97a1851f-7f3d-4297-a8ba-3d4650422a58.png,"Raise the shield to deflect incoming projectiles, sending them ricocheting in random directions",https://www.marvelrivals.com/20241123/41360_1195652.html,"Hawkeye - Hypersonic Arrow, Scarlet Witch - Dark Seal,",,
Captain America,Captain's Spirit,https://r.res.easebar.com/pic/20250410/c34a6f5c-8be1-4bcb-a0f0-f5572a64e6e9.png,"Inspired by Captain America's resolve, Winter Soldier can leap to the aid of a designated ally, slamming the ground with his mechanical arm to deal damage to nearby foes. Additionally, Captain America and Winter Soldier can interact with each other once both parties confirm. The duo collides and unleashes a shockwave that deals damage and inflicts slow on enemies",https://www.marvelrivals.com/20241123/41360_1195652.html,,,
Captain America,VIBRANIUM BASTION,https://r.res.easebar.com/pic/20260416/dba9f061-232b-4cca-8797-cf61c520201e.png,"Black Cat shares her luck with her allies. When White Fox embraces her newfound fortune, she unleashestracking Spirit Tails to grant Healing and Speed to allies, while damaging and Slowing foes. When Captain America enjoys his luck, his shield's block radius expands and allows him to aim deflectedProjectiles directly toward his target",https://www.marvelrivals.com/20241123/41360_1195652.html,,,
Doctor Strange,Daggers of Denak,https://r.res.easebar.com/pic/20241120/005933a8-1d97-42c6-aac7-27e1bc018038.png,Cast Daggers of Denak forward,https://www.marvelrivals.com/20241123/41360_1195649.html,"Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, Deadpool - Skill Issue - UPGRADED, Deadpool - SKILL ISSUE, Deadpool - The Ban Hammer, Deadpool - THE BAN HAMMER - UPGRADED, Deadpool - Pwnage Pound, Deadpool - Pwnage Pound - Upgraded,",,
Doctor Strange,Eye of Agamotto,https://r.res.easebar.com/pic/20241120/0fd358bd-cf3c-4029-9455-3693bc12cbb5.png,Separate nearby enemies' Souls from their bodies. Damage dealt to these Souls is transferred to their physical bodies,https://www.marvelrivals.com/20241123/41360_1195649.html,"Mantis - Soul Resurgence, Luna Snow - Fate of Both Worlds, Mantis - Spore Slumber, Luna Snow - Ice Arts, Angela - Assassin's Charge, Blade - Scarlet Shroud, Phoenix - Telekinesis Burst, Ultron - Rage of Ultron, Emma Frost - Carbon Crush, The Thing - Yancy Street Charge, Invisible Woman - Force Physics, Mister Fantastic - Reflexive Rubber, Black Widow - Edge Dancer, Wolverine - Last Stand, Wolverine - Feral Leap, Wolverine - Regenerative Healing Factor, Cloak&Dagger - Eternal Bond, Cloak&Dagger - Dark Teleportation, Iron Fist - Dragon's Defense, Psylocke - Dance of the Butterfly, Moon Knight - Hand of Khonshu, Namor - Blessing of the Deep, Namor - Horn of Proteus, Star-Lord - Stellar Shift, Scarlet Witch - Mystic Projection, Scarlet Witch - Dark Seal, Winter Soldier - Trooper's Fist, Winter Soldier - Bionic Hook, Magik - Stepping Discs, Hela - Soul Drainer, Hulk - HULK SMASH!, Hulk - Indestructible Guard, Magneto - Iron Bullwark, Magneto - Metal Bulwark, Hulk - World Breaker, Hulk - Radioactive Lockdown, Hulk - Incredible Leap, Jeff the Land Shark - It's Jeff!, Jeff the Land Shark - Hide and Seek, The Punisher - Culling Turret, The Punisher - Final Judgement, Adam Warlock - Karmic Revival, Adam Warlock - Regenerative Cocoon, Rocket Raccoon - C.Y.A., Rocket Raccoon - B.R.B., Loki - Regeneration Domain, Peni Parker - Cyber-Web Snare, WHITE FOX -SPECTRAL SURGE, Thor - Storm Surge, Thor - God of Thunder, Devil Dinosaur - Savage Predation, Devil Dinosaur - Buddy Barrier, Magneto - Metallic Curtain,",,
